strategy,underlying,vehicle,fast_period,fast_mult,mid_period,mid_mult,slow_period,slow_mult,exit_mode,trail_target,time_stop_bars,adx_min,full_trades,full_wr_pct,full_pf,full_ret_pct,full_sharpe,full_max_dd,is_pf,is_ret_pct,oos_trades,oos_wr_pct,oos_pf,oos_ret_pct,oos_sharpe,oos_max_dd,vol_surge_mult,min_body_ratio,opening_lockout_min,tranche_a_r,stagnation_bars
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red,mid,18,25,182,42.3,1.31,15.07,1.21,5.15,1.57,16.58,59,42.4,0.92,-1.51,-0.23,5.97,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red,mid,30,25,171,40.4,1.1,10.64,0.43,15.52,1.37,23.39,53,39.6,0.71,-12.75,-1.02,15.69,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red,mid,30,25,171,35.7,1.3,15.92,0.95,9.14,1.73,23.13,53,35.8,0.66,-7.21,-1.13,9.61,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red,mid,48,25,166,38.0,1.23,24.54,0.9,11.32,1.56,35.31,53,35.8,0.76,-10.77,-0.81,15.15,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red,mid,48,25,166,33.1,1.52,27.97,1.46,7.19,2.08,34.04,53,32.1,0.73,-6.07,-0.88,9.54,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,none,562,40.2,1.18,42.34,0.91,12.68,1.19,28.32,165,44.8,1.17,14.02,0.69,9.12,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,none,562,37.5,1.35,39.62,1.37,7.06,1.39,28.95,165,41.2,1.27,10.67,0.86,5.02,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,none,562,40.0,1.09,21.35,0.51,14.4,1.11,15.94,165,44.8,1.07,5.41,0.31,9.12,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,none,562,37.4,1.21,23.58,0.97,7.74,1.26,19.53,165,41.2,1.1,4.05,0.42,4.99,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,none,562,40.2,1.16,36.02,0.8,12.53,1.17,25.97,165,44.8,1.13,10.05,0.53,9.12,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,none,562,37.5,1.3,34.5,1.25,6.85,1.37,26.97,165,41.2,1.19,7.54,0.67,5.14,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,none,562,40.2,1.18,42.34,0.91,12.68,1.19,28.32,165,44.8,1.17,14.02,0.69,9.12,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,none,562,37.5,1.35,39.62,1.37,7.06,1.39,28.95,165,41.2,1.27,10.67,0.86,5.02,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,15,511,39.3,1.13,28.83,0.68,12.04,1.12,17.19,154,44.8,1.15,11.64,0.59,10.66,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,15,511,37.2,1.29,31.3,1.17,6.54,1.32,21.92,154,41.6,1.25,9.38,0.77,5.88,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,15,511,39.1,1.05,11.7,0.3,13.41,1.06,8.73,154,44.8,1.04,2.96,0.18,11.17,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,15,511,37.0,1.17,18.09,0.8,7.06,1.22,15.39,154,41.6,1.07,2.7,0.29,6.25,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,15,511,39.3,1.1,22.51,0.55,11.86,1.11,14.85,154,44.8,1.1,7.66,0.41,10.66,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,15,511,37.2,1.25,26.18,1.03,6.31,1.29,19.95,154,41.6,1.16,6.24,0.56,6.43,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,15,511,39.3,1.13,28.83,0.68,12.04,1.12,17.19,154,44.8,1.15,11.64,0.59,10.66,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,15,511,37.2,1.29,31.3,1.17,6.54,1.32,21.92,154,41.6,1.25,9.38,0.77,5.88,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,20,349,40.1,1.19,29.36,0.94,12.26,1.18,17.61,107,44.9,1.21,11.75,0.67,13.97,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,20,349,38.4,1.39,28.97,1.46,6.83,1.41,19.64,107,43.0,1.34,9.33,0.85,7.98,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,20,349,40.1,1.11,17.27,0.63,13.94,1.16,15.22,107,44.9,1.04,2.06,0.15,15.74,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,20,349,38.4,1.25,19.1,1.18,7.52,1.36,17.24,107,43.0,1.07,1.86,0.26,8.7,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,20,349,40.1,1.17,25.1,0.84,13.14,1.18,17.33,107,44.9,1.14,7.77,0.48,14.99,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,20,349,38.4,1.34,25.5,1.36,7.33,1.4,19.3,107,43.0,1.23,6.2,0.64,8.56,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,20,349,40.1,1.19,29.36,0.94,12.26,1.18,17.61,107,44.9,1.21,11.75,0.67,13.97,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,20,349,38.4,1.39,28.97,1.46,6.83,1.41,19.64,107,43.0,1.34,9.33,0.85,7.98,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,25,193,40.4,1.42,32.64,1.67,6.04,1.45,22.93,62,48.4,1.37,9.71,0.96,7.24,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,none,25,193,38.9,1.65,25.11,2.0,3.31,1.83,20.9,62,46.8,1.32,4.21,0.82,3.96,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,25,193,40.4,1.39,30.22,1.63,6.15,1.4,20.57,62,48.4,1.36,9.65,0.96,7.24,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,18,25,193,39.4,1.6,23.05,2.02,3.37,1.72,18.34,62,48.4,1.35,4.71,0.91,3.94,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,25,193,40.4,1.4,31.3,1.63,6.1,1.44,22.41,62,48.4,1.34,8.89,0.89,7.29,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,30,25,193,38.9,1.62,24.14,1.96,3.34,1.81,20.39,62,46.8,1.28,3.75,0.75,3.98,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,25,193,40.4,1.42,32.64,1.67,6.04,1.45,22.93,62,48.4,1.37,9.71,0.96,7.24,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,fast,48,25,193,38.9,1.65,25.11,2.0,3.31,1.83,20.9,62,46.8,1.32,4.21,0.82,3.96,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,none,450,36.2,1.13,37.08,0.67,16.69,1.31,52.51,136,31.6,0.86,-15.44,-0.62,24.76,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,none,450,32.2,1.32,45.27,1.26,10.28,1.58,49.42,136,26.5,0.93,-4.16,-0.28,15.01,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,none,504,40.7,0.97,-8.09,-0.18,27.53,1.09,15.35,151,37.1,0.79,-23.44,-1.15,31.53,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,none,504,38.5,1.08,10.8,0.41,14.5,1.24,20.84,151,33.8,0.82,-10.04,-0.91,17.43,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,none,466,36.5,1.12,34.06,0.62,17.84,1.3,53.22,137,31.4,0.83,-19.16,-0.8,26.88,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,none,466,32.8,1.32,46.5,1.32,8.44,1.58,51.37,137,26.3,0.91,-4.87,-0.34,12.64,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,none,456,36.4,1.14,39.13,0.71,16.94,1.33,56.54,137,31.4,0.84,-17.41,-0.71,25.88,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,none,456,32.7,1.34,48.23,1.35,10.29,1.61,52.65,137,26.3,0.92,-4.42,-0.3,15.36,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,15,413,35.4,1.09,22.76,0.45,21.04,1.26,41.46,129,31.8,0.82,-18.7,-0.82,28.59,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,15,413,31.2,1.27,36.61,1.1,12.06,1.55,44.22,129,26.4,0.86,-7.61,-0.57,17.04,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,15,465,40.4,0.93,-18.62,-0.44,31.55,1.04,6.23,143,37.1,0.76,-24.85,-1.28,33.41,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,15,465,38.1,1.03,4.49,0.19,15.12,1.2,15.67,143,33.6,0.79,-11.18,-1.06,17.41,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,15,427,35.8,1.07,19.73,0.39,21.43,1.24,39.69,130,31.5,0.81,-19.96,-0.87,29.53,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,15,427,32.1,1.28,37.42,1.14,10.9,1.53,43.6,130,26.2,0.88,-6.19,-0.45,15.44,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,15,418,35.6,1.1,27.57,0.54,20.33,1.28,45.94,130,31.5,0.82,-18.38,-0.79,28.93,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,15,418,31.6,1.31,41.68,1.24,11.88,1.59,47.5,130,26.2,0.89,-5.82,-0.42,17.06,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,20,286,38.1,1.17,32.96,0.87,19.13,1.4,45.33,91,33.0,0.84,-12.37,-0.61,26.44,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,20,286,34.3,1.42,39.87,1.57,11.36,1.8,44.46,91,28.6,0.88,-4.59,-0.4,15.82,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,20,322,42.9,0.96,-7.85,-0.26,20.49,1.08,9.97,100,37.0,0.77,-17.82,-1.09,22.43,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,20,322,40.1,1.09,8.97,0.51,10.07,1.3,16.95,100,34.0,0.79,-7.97,-0.93,11.71,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,20,297,39.4,1.13,25.36,0.69,20.29,1.38,43.82,92,32.6,0.77,-18.46,-0.96,28.16,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,20,297,35.7,1.37,35.65,1.49,11.35,1.75,42.37,92,28.3,0.83,-6.72,-0.61,15.7,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,20,291,38.1,1.18,35.55,0.92,19.12,1.41,47.68,92,32.6,0.85,-12.13,-0.59,26.75,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,20,291,34.4,1.46,44.09,1.72,11.07,1.83,47.0,92,28.3,0.93,-2.91,-0.24,15.6,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,25,165,37.6,1.19,20.05,0.73,12.58,1.48,30.04,53,35.8,0.78,-9.99,-0.74,14.87,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,none,25,165,32.7,1.43,23.51,1.22,8.12,1.95,30.0,53,32.1,0.71,-6.49,-0.98,9.58,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,25,182,45.6,1.14,14.34,0.68,9.62,1.28,17.16,59,44.1,0.93,-2.82,-0.23,10.36,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,18,25,182,42.3,1.31,15.07,1.21,5.15,1.57,16.58,59,42.4,0.92,-1.51,-0.23,5.97,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,25,171,40.4,1.1,10.64,0.43,15.52,1.37,23.39,53,39.6,0.71,-12.75,-1.02,15.69,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,30,25,171,35.7,1.3,15.92,0.95,9.14,1.73,23.13,53,35.8,0.66,-7.21,-1.13,9.61,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,25,166,38.0,1.23,24.54,0.9,11.32,1.56,35.31,53,35.8,0.76,-10.77,-0.81,15.15,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.0,14,2.0,7,3.0,three_red_signal,mid,48,25,166,33.1,1.52,27.97,1.46,7.19,2.08,34.04,53,32.1,0.73,-6.07,-0.88,9.54,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,none,none,485,39.8,1.15,34.38,0.79,11.68,1.12,17.02,145,45.5,1.23,17.36,0.85,13.33,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,none,none,485,35.9,1.31,33.85,1.27,6.68,1.31,22.07,145,39.3,1.3,11.79,0.96,7.6,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,18,none,486,39.9,1.04,10.03,0.25,17.98,0.99,-1.65,145,45.5,1.15,11.69,0.63,13.31,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,18,none,486,36.4,1.16,17.94,0.78,6.97,1.14,9.73,145,40.0,1.21,8.22,0.79,7.33,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,30,none,485,39.8,1.14,32.2,0.75,11.82,1.13,18.44,145,45.5,1.18,13.76,0.7,13.66,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,30,none,485,35.9,1.3,32.74,1.26,6.41,1.32,23.43,145,39.3,1.24,9.31,0.8,7.76,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,48,none,485,39.8,1.16,35.68,0.81,11.57,1.13,18.32,145,45.5,1.23,17.36,0.85,13.33,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,48,none,485,35.9,1.32,35.14,1.3,6.62,1.32,23.35,145,39.3,1.3,11.79,0.96,7.6,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,none,15,442,38.7,1.11,22.5,0.56,16.13,1.06,7.89,135,45.2,1.2,14.61,0.73,13.31,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,none,15,442,35.7,1.26,27.17,1.09,7.57,1.25,16.65,135,39.3,1.29,10.52,0.87,8.68,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,18,15,443,38.8,1.01,2.89,0.08,20.14,0.96,-5.62,135,45.2,1.12,8.51,0.47,13.52,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,18,15,443,36.3,1.14,14.37,0.67,7.81,1.11,7.75,135,40.0,1.18,6.62,0.65,7.7,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,30,15,442,38.7,1.09,19.37,0.49,16.41,1.06,8.36,135,45.2,1.15,11.01,0.57,14.35,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,30,15,442,35.7,1.24,25.26,1.05,8.02,1.25,17.21,135,39.3,1.22,8.05,0.7,9.26,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,48,15,442,38.7,1.11,23.8,0.59,16.06,1.07,9.19,135,45.2,1.2,14.61,0.73,13.31,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,48,15,442,35.7,1.27,28.46,1.13,7.5,1.26,17.94,135,39.3,1.29,10.52,0.87,8.68,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,none,20,295,40.3,1.16,22.96,0.81,13.27,1.13,11.98,92,44.6,1.21,10.98,0.63,14.53,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,none,20,295,38.0,1.34,24.15,1.37,7.48,1.35,15.89,92,40.2,1.31,8.25,0.79,8.49,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,18,20,295,40.3,1.08,11.34,0.44,13.45,1.09,8.03,92,44.6,1.06,3.32,0.23,14.37,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,18,20,295,38.3,1.23,16.64,1.1,6.9,1.31,13.79,92,40.2,1.11,2.86,0.37,7.76,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,30,20,295,40.3,1.14,20.32,0.74,14.05,1.14,13.14,92,44.6,1.13,7.18,0.44,15.54,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,30,20,295,38.0,1.31,22.34,1.33,7.9,1.37,16.77,92,40.2,1.21,5.57,0.57,9.06,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,48,20,295,40.3,1.17,24.32,0.85,13.14,1.14,13.35,92,44.6,1.21,10.98,0.63,14.53,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,48,20,295,38.0,1.36,25.44,1.42,7.4,1.38,17.19,92,40.2,1.31,8.25,0.79,8.49,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,none,25,149,43.6,1.38,25.48,1.43,5.2,1.38,16.64,48,50.0,1.38,8.83,0.9,5.99,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,none,25,149,40.9,1.57,18.7,1.72,3.28,1.73,15.35,48,45.8,1.28,3.35,0.68,3.76,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,18,25,149,43.6,1.43,29.24,1.6,6.88,1.39,17.11,48,50.0,1.52,12.13,1.14,4.76,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,18,25,149,41.6,1.67,22.08,1.98,3.03,1.75,15.85,48,47.9,1.53,6.22,1.11,2.7,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,30,25,149,43.6,1.37,24.74,1.41,5.3,1.38,16.73,48,50.0,1.34,8.01,0.83,5.99,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,30,25,149,40.9,1.55,18.27,1.72,3.28,1.73,15.37,48,45.8,1.24,2.9,0.6,3.76,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,fast,48,25,149,43.6,1.39,26.1,1.45,5.19,1.39,17.27,48,50.0,1.38,8.83,0.9,5.99,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,fast,48,25,149,40.9,1.59,19.33,1.72,3.27,1.76,15.97,48,45.8,1.28,3.35,0.68,3.76,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,none,none,476,37.8,1.16,41.92,0.8,13.16,1.28,45.34,140,35.7,0.96,-3.43,-0.15,18.46,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,none,none,476,34.0,1.33,43.38,1.31,8.19,1.51,42.54,140,31.4,1.02,0.84,0.06,11.37,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,18,none,483,40.8,1.05,12.34,0.29,20.49,1.11,16.5,142,38.0,0.96,-4.16,-0.2,23.55,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,18,none,483,38.1,1.17,20.6,0.82,10.96,1.25,19.15,142,33.8,1.03,1.45,0.13,12.95,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,30,none,477,38.4,1.16,42.35,0.83,12.16,1.27,43.38,140,35.7,0.99,-1.04,-0.04,16.98,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,30,none,477,34.8,1.35,45.27,1.42,7.12,1.5,40.91,140,31.4,1.09,4.36,0.32,9.81,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,48,none,476,37.8,1.15,40.02,0.78,13.39,1.26,42.62,140,35.7,0.97,-2.6,-0.11,18.42,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,48,none,476,34.0,1.33,42.96,1.32,8.17,1.49,40.7,140,31.4,1.05,2.27,0.17,11.17,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,none,15,434,37.3,1.12,29.83,0.62,17.09,1.23,35.73,131,35.9,0.94,-5.91,-0.27,22.49,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,none,15,434,33.4,1.3,37.18,1.19,9.95,1.49,37.74,131,31.3,0.99,-0.56,-0.04,13.37,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,18,15,441,40.6,1.0,0.06,0.0,24.4,1.05,7.49,133,38.3,0.92,-7.43,-0.38,26.05,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,18,15,441,37.9,1.12,13.64,0.59,11.82,1.2,14.37,133,33.8,0.98,-0.73,-0.07,13.42,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,30,15,435,37.9,1.11,26.44,0.56,17.15,1.2,30.86,131,35.9,0.95,-4.42,-0.2,21.95,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,30,15,435,34.3,1.29,35.9,1.22,9.54,1.44,33.65,131,31.3,1.05,2.25,0.17,12.49,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,delta1,21,1.25,14,2.0,7,3.0,one_red,mid,48,15,434,37.3,1.11,27.93,0.58,17.38,1.21,33.01,131,35.9,0.95,-5.08,-0.23,22.41,,,,,
sterling_kite_engine,NIFTY FIN SERVICE,options_atm,21,1.25,14,2.0,7,3.0,one_red,mid,48,15,434,33.4,1.3,36.76,1.21,9.94,1.47,35.9,131,31.3,1.02,0.86,0.07,13.15,,,,,
